Date,Ticker,Close,High,Low,Open,Volume
2024-10-21,TCS.NS,4020.647705078125,4079.875694816127,4010.940541435238,4072.63225386454,1595450.0
2024-10-22,HDFCBANK.NS,847.9467163085938,860.533227003429,846.0426146072081,855.6123858594864,38875280.0
2024-10-22,INFY.NS,1805.3531494140625,1830.8988317246783,1800.8192671870856,1811.7882795000614,4125240.0
2024-10-22,RELIANCE.NS,1338.006103515625,1370.5262455038624,1334.8935348257999,1363.7532474009167,15831960.0
2024-10-22,TCS.NS,3957.231201171875,4030.453084242788,3948.214072783788,4006.998397202053,1928049.0
2024-10-23,HDFCBANK.NS,858.4561157226562,863.7478764456906,843.2484162089403,843.2484162089403,38036090.0
2024-10-23,INFY.NS,1826.60888671875,1838.894157924995,1797.9431745565698,1799.1619538234872,4311910.0
2024-10-23,RELIANCE.NS,1333.2003173828125,1352.0748848775756,1329.689315659354,1332.1793705575924,17214742.0
2024-10-23,TCS.NS,4007.2451171875,4053.858559887262,3937.176744813799,3941.562363857524,1966476.0
2024-10-24,HDFCBANK.NS,865.3057250976562,874.7023521644671,859.5935408112696,859.5935408112696,30832258.0
2024-10-24,INFY.NS,1816.809814453125,1836.944071310787,1813.543509892815,1814.9085664464787,2906475.0
2024-10-24,RELIANCE.NS,1334.4703369140625,1338.3547254831988,1317.8616212723593,1329.9633130042932,22155934.0
2024-10-24,TCS.NS,3989.1611328125,4019.809939302293,3945.8982586335824,3945.8982586335824,2676744.0
2024-10-25,HDFCBANK.NS,862.2147216796875,869.3610796316616,854.944663527977,867.9515976583842,26130478.0
2024-10-25,INFY.NS,1815.5423583984375,1829.4851215197311,1800.2832184781212,1816.9072959329033,4689120.0
2024-10-25,RELIANCE.NS,1322.5677490234375,1339.002111534351,1316.7410448137834,1338.1555171764887,18597496.0
2024-10-25,TCS.NS,3998.671142578125,4032.62119222791,3974.1816434487196,3998.1783980531704,1759676.0
2024-10-28,HDFCBANK.NS,857.6647338867188,865.9733544686309,855.0436057582773,861.5223206649657,22012142.0
2024-10-28,INFY.NS,1818.7598876953125,1834.896572683092,1810.6184660544925,1813.2509816437453,7018940.0
2024-10-28,RELIANCE.NS,1329.0418701171875,1347.6177038778262,1316.8406011796387,1331.6813526124565,10824350.0
2024-10-28,TCS.NS,4031.488037109375,4074.0117940177324,3992.2162016366315,4009.9056822307925,1532534.0
2024-10-29,HDFCBANK.NS,866.3937377929688,872.4026456407167,853.1642759047096,853.6835873421859,35794926.0
2024-10-29,INFY.NS,1813.7799072265625,1825.9091734808057,1803.6227707551052,1820.3868971098545,4621252.0
2024-10-29,RELIANCE.NS,1334.66943359375,1337.856655249044,1315.0478495098762,1322.8167478889227,12008361.0
2024-10-29,TCS.NS,4016.114501953125,4043.954569355168,4001.1844381519086,4036.4156738907773,1445885.0
2024-10-30,HDFCBANK.NS,857.8626098632812,867.8279925313038,852.7191807083974,861.5223610141225,32715724.0
2024-10-30,INFY.NS,1777.0960693359375,1813.4841106394226,1771.4258498491638,1806.5812347424808,5919715.0
2024-10-30,RELIANCE.NS,1338.553955078125,1344.62966480214,1320.0776988278842,1329.6893351932274,11984423.0
2024-10-30,TCS.NS,4025.3779296875,4047.40370716728,4001.1350423451786,4015.8680561740116,1935002.0
2024-10-31,HDFCBANK.NS,858.4065551757812,859.9891811626528,850.3452747866538,854.5984727039183,22895912.0
2024-10-31,INFY.NS,1732.868408203125,1763.0931679230187,1722.2675629117984,1763.0931679230187,7395236.0
2024-10-31,RELIANCE.NS,1326.7510986328125,1337.6574904459744,1320.8745447599274,1334.6694245700712,9331650.0
2024-10-31,TCS.NS,3910.864013671875,4019.120083197284,3902.536679230978,4010.940475876283,3740372.0
2024-11-01,HDFCBANK.NS,859.1979370117188,862.5609041894865,853.6588363649659,857.0713077719009,1759692.0
2024-11-01,INFY.NS,1736.4183349609375,1741.4969032331146,1727.7405064233335,1740.017715602962,371966.0
2024-11-01,RELIANCE.NS,1333.3248291015625,1336.6116286385318,1327.6972806767253,1327.7471304089104,2127335.0
2024-11-01,TCS.NS,3926.385498046875,3940.921461805209,3918.3538583788945,3931.9536556418684,154895.0
2024-11-04,HDFCBANK.NS,847.72412109375,863.0060162056336,846.1415554130094,863.0060162056336,28089248.0
2024-11-04,INFY.NS,1739.1795654296875,1742.4830604559677,1694.1629303131592,1700.5727434953685,7336722.0
2024-11-04,RELIANCE.NS,1296.9700927734375,1334.6695017714562,1279.9878687625326,1332.5280301195805,19796890.0
2024-11-04,TCS.NS,3906.62646484375,3933.9737869859623,3856.4651665950405,3908.7454107378453,2269192.0
2024-11-05,HDFCBANK.NS,869.361083984375,871.7596845994718,839.7122770557751,842.2345175002172,44232406.0
2024-11-05,INFY.NS,1729.860595703125,1743.9128783247852,1720.7882929682014,1735.5801694120541,3160880.0
2024-11-05,RELIANCE.NS,1300.1075439453125,1304.3406373759979,1281.0336986406933,1287.8564249120313,16267479.0
2024-11-05,TCS.NS,3913.72216796875,3928.159486802753,3883.911123193089,3883.911123193089,967590.0
2024-11-06,HDFCBANK.NS,868.0752563476562,876.1118453894734,863.1791069495163,876.1118453894734,27787910.0
2024-11-06,INFY.NS,1798.3963623046875,1801.8478002805573,1738.1934949801216,1739.5247398383508,10421494.0
2024-11-06,RELIANCE.NS,1320.0777587890625,1323.0160966964434,1295.0277806900112,1304.7888451117578,21625209.0
2024-11-06,TCS.NS,4079.57958984375,4089.5822073155864,3917.5652886357793,3945.5039990332534,3792017.0
2024-11-07,HDFCBANK.NS,863.7725830078125,870.894188741852,859.5440767785935,862.6598245654927,18895456.0
2024-11-07,INFY.NS,1778.032958984375,1800.3685968171349,1762.2056025400752,1787.7955014436675,4550965.0
2024-11-07,RELIANCE.NS,1300.4561767578125,1318.7331565363688,1297.4182609581876,1318.7331565363688,9611974.0
2024-11-07,TCS.NS,4090.66650390625,4144.769757867758,4025.7721926964314,4109.193987227991,3724349.0
2024-11-08,HDFCBANK.NS,867.6795654296875,871.3146246891328,863.4263673979466,866.4679192572124,19902986.0
2024-11-08,INFY.NS,1804.5595703125,1815.0618266546207,1787.9927409344914,1792.775423572222,4210960.0
2024-11-08,RELIANCE.NS,1278.6431884765625,1296.4720058402277,1269.9279963447846,1292.4879180085577,19814406.0
2024-11-08,TCS.NS,4086.8232421875,4109.243118907964,4057.8990412562157,4094.7071548804106,1648039.0
2024-11-11,HDFCBANK.NS,873.5401611328125,881.7003900068671,866.0722670179291,867.7290890558342,24565362.0
2024-11-11,INFY.NS,1834.291259765625,1842.081672068644,1797.2623347827093,1803.6227934762044,3804234.0
2024-11-11,RELIANCE.NS,1267.6370849609375,1280.884225507143,1261.9598084895413,1273.8622221377802,9056552.0
2024-11-11,TCS.NS,4137.7734375,4172.856465867137,4057.8992541224643,4068.296453249154,1406487.0
2024-11-12,HDFCBANK.NS,849.7517700195312,877.8427625701805,845.0287648998575,876.3590846616112,31395406.0
2024-11-12,INFY.NS,1842.87060546875,1854.9012833451236,1835.1787816614965,1845.1386209364089,5012450.0
2024-11-12,RELIANCE.NS,1269.1810302734375,1284.1712099692156,1262.4578817905294,1270.4759075040322,10671091.0
2024-11-12,TCS.NS,4136.49169921875,4156.792870167602,4103.921478145864,4154.821892040448,1587640.0
2024-11-13,HDFCBANK.NS,831.5272827148438,855.2908816778986,827.3977245559065,849.0346943403182,35728500.0
2024-11-13,INFY.NS,1842.4761962890625,1847.2095246339784,1830.544106425298,1835.2774347702136,4257495.0
2024-11-13,RELIANCE.NS,1247.0693359375,1270.3761523895544,1244.5294313213271,1265.196886863478,14633633.0
2024-11-13,TCS.NS,4090.12451171875,4135.85110669316,4071.104284630096,4117.471832433764,1098813.0
2024-11-14,HDFCBANK.NS,837.165283203125,843.1494388599865,826.9526212407856,827.4471805574024,27146470.0
2024-11-14,INFY.NS,1838.6795654296875,1849.9706494411498,1830.2481478479606,1839.714924537372,4311431.0
2024-11-14,RELIANCE.NS,1262.5574951171875,1267.537605244334,1246.1231316976048,1248.613186761178,12612633.0
2024-11-14,TCS.NS,4085.7392578125,4099.634750682591,4056.7168918647276,4074.9975226135857,1825432.0
2024-11-18,HDFCBANK.NS,843.2730712890625,850.098013946887,838.2780343092683,840.7508308706525,27081968.0
2024-11-18,INFY.NS,1786.3162841796875,1823.5425071201328,1770.0945742542924,1823.5425071201328,4839244.0
2024-11-18,RELIANCE.NS,1255.7347412109375,1267.8364328732807,1238.951794764919,1262.55746761959,13620611.0
2024-11-18,TCS.NS,3961.17333984375,4151.865475994954,3932.2984618056635,4151.865475994954,3313944.0
2024-11-19,HDFCBANK.NS,861.64599609375,867.3334284112005,842.0861503666349,847.6746949660999,50981272.0
2024-11-19,INFY.NS,1799.4317626953125,1833.8967865305349,1795.2900854570928,1800.1713565147516,4669769.0
2024-11-19,RELIANCE.NS,1236.710693359375,1276.4021442257297,1230.236550606767,1255.734688515481,14183746.0
2024-11-19,TCS.NS,3980.932373046875,4072.188515474592,3955.8517246360525,3961.5673686951022,1776233.0
2024-11-21,HDFCBANK.NS,861.1266479492188,869.9298278312187,857.6647327730853,865.1820705210092,35716512.0
2024-11-21,INFY.NS,1808.602783203125,1841.095557014798,1795.339328415918,1816.442429577535,5436504.0
2024-11-21,RELIANCE.NS,1218.1348876953125,1239.0014996478671,1212.407761281373,1236.7107220331202,19433843.0
2024-11-21,TCS.NS,4013.749267578125,4033.064709051959,3965.6080301184593,3986.204655506895,2384347.0
2024-11-22,HDFCBANK.NS,863.302734375,867.6054366689331,855.3650935349862,862.2889239945926,24773612.0
2024-11-22,INFY.NS,1875.8564453125,1887.4927694808482,1808.553408176173,1828.374498334409,6301486.0
2024-11-22,RELIANCE.NS,1260.3662109375,1263.8024380613526,1217.586994857739,1224.509420421979,20471957.0
2024-11-22,TCS.NS,4183.0068359375,4193.206743644381,3995.1725304474053,4011.9258439692617,3096553.0
2024-11-25,HDFCBANK.NS,883.0850830078125,891.9624587559118,872.847729541858,882.813111612645,427737274.0
2024-11-25,INFY.NS,1863.4805908203125,1892.6699906690035,1855.8874755481472,1889.4157296228746,12764638.0
2024-11-25,RELIANCE.NS,1281.8802490234375,1299.260783408558,1277.3483005192684,1284.868314871977,28923341.0
2024-11-25,TCS.NS,4252.48388671875,4265.295244341108,4190.496721846663,4217.89312489922,4052167.0
2024-11-26,HDFCBANK.NS,883.0604248046875,895.1523761238119,875.2711154544389,895.1523761238119,30935566.0
2024-11-26,INFY.NS,1897.45263671875,1911.702096274213,1870.9752018384395,1878.518962558038,6850495.0
2024-11-26,RELIANCE.NS,1290.545654296875,1292.687125909721,1279.0914013187908,1289.7986377983043,9247557.0
2024-11-26,TCS.NS,4289.53857421875,4303.236776393483,4247.45799740418,4258.347459420346,2060669.0
2024-11-27,HDFCBANK.NS,896.2898559570312,898.7873442340305,882.8625587017864,885.2117154093354,32714976.0
2024-11-27,INFY.NS,1897.7977294921875,1914.4632675339492,1885.224634635848,1903.3200059027895,4447143.0
2024-11-27,RELIANCE.NS,1288.0555419921875,1298.6632001168684,1280.8842325588682,1288.3543972122054,9572746.0
2024-11-27,TCS.NS,4269.6806640625,4313.879947019853,4261.304006601975,4295.697961602462,1558993.0
2024-11-28,HDFCBANK.NS,886.8190307617188,908.0603287852633,884.2720382641053,899.6033767351272,35722392.0
2024-11-28,INFY.NS,1830.88916015625,1888.3309462638708,1825.9585347392867,1888.3309462638708,8468790.0
2024-11-28,RELIANCE.NS,1265.7447509765625,1291.442044503892,1264.0017125526565,1284.818474176107,15027412.0
2024-11-28,TCS.NS,4183.302734375,4276.973765406798,4171.575509903601,4256.327575543031,2558544.0
2024-11-29,HDFCBANK.NS,888.2532958984375,892.4817418859379,881.7498287291584,890.84973234324,27669536.0
2024-11-29,INFY.NS,1832.072509765625,1850.9568296791742,1819.4008261897052,1825.4161652795651,5244346.0
2024-11-29,RELIANCE.NS,1287.0595703125,1294.3305794929802,1270.177046170391,1274.9081506356404,13202307.0
2024-11-29,TCS.NS,4208.8759765625,4236.32194265591,4134.767008032492,4158.76376247456,2017425.0
2024-12-02,HDFCBANK.NS,892.5311889648438,894.2374548573351,877.8428011725027,891.9377419237233,15110876.0
2024-12-02,INFY.NS,1853.718017578125,1856.6763928884145,1809.7367416638726,1833.2065672761437,2868263.0
2024-12-02,RELIANCE.NS,1303.9422607421875,1306.133460567327,1271.9699779978703,1282.876370557777,11024152.0
2024-12-02,TCS.NS,4214.59130859375,4225.973994918185,4168.667426338619,4208.037903180413,1670944.0
2024-12-03,HDFCBANK.NS,903.2136840820312,908.7032803006966,898.1691429416561,901.4332222848348,43410242.0
2024-12-03,INFY.NS,1865.8472900390625,1873.391171179535,1845.1880172073568,1860.8180760709474,4715792.0
2024-12-03,RELIANCE.NS,1318.035888671875,1321.5219654799555,1301.8006823317874,1311.7609017834461,16869482.0
2024-12-03,TCS.NS,4240.31298828125,4262.240119532022,4203.554439381881,4251.744757442165,2010905.0
2024-12-04,HDFCBANK.NS,919.9297485351562,922.3531011969533,905.6122808446044,909.0,44669084.0
2024-12-04,INFY.NS,1863.036865234375,1887.3941073159906,1848.9845824080737,1857.8597084036323,4705573.0
2024-12-04,RELIANCE.NS,1303.742919921875,1323.1156203515295,1298.8625094957517,1320.7251432865569,19608540.0
2024-12-04,TCS.NS,4291.2138671875,4323.29182780231,4226.812054865757,4250.9565390895195,3302642.0
2024-12-05,HDFCBANK.NS,922.7240600585938,929.746778320926,907.6152485406113,919.8803439415701,39682714.0
2024-12-05,INFY.NS,1908.004150390625,1922.845381488632,1862.7409836386182,1873.6377142854979,9050038.0
2024-12-05,RELIANCE.NS,1316.7908935546875,1324.6593698468237,1300.9541199209712,1309.1214514378748,16858723.0
2024-12-05,TCS.NS,4399.2724609375,4423.860606665184,4296.732511708666,4336.940274844479,3746747.0
2024-12-06,HDFCBANK.NS,917.827880859375,921.9574390122904,911.967365126231,918.3966361385092,17783156.0
2024-12-06,INFY.NS,1895.7269287109375,1911.061101890244,1885.8656776464575,1905.9826538933166,3573331.0
2024-12-06,RELIANCE.NS,1306.3326416015625,1318.6334884089777,1304.7887589399247,1318.6334884089777,9037514.0
2024-12-06,TCS.NS,4380.9912109375,4400.208245829701,4348.7164472082895,4388.382378203731,1842087.0
2024-12-09,HDFCBANK.NS,924.825927734375,929.7715209308155,914.44018202185,916.739894932397,26947912.0
2024-12-09,INFY.NS,1896.9595947265625,1903.4186419806354,1870.876513302606,1897.5018913119027,4274645.0
2024-12-09,RELIANCE.NS,1289.9979248046875,1309.7689372979064,1287.9560310594236,1297.8166732313093,14650002.0
2024-12-09,TCS.NS,4387.544921875,4404.544607771133,4351.47592686491,4366.160098479674,2066639.0
2024-12-10,HDFCBANK.NS,923.88623046875,928.6339877475872,919.1632253036969,928.6339877475872,13325480.0
2024-12-10,INFY.NS,1921.51416015625,1938.3275213087989,1905.193741189519,1912.096617063394,6174921.0
2024-12-10,RELIANCE.NS,1279.73876953125,1289.7488386952925,1275.107243177966,1284.121290398709,16043729.0
2024-12-10,TCS.NS,4368.2294921875,4428.590699209594,4348.076528927836,4361.922458223545,2087828.0
2024-12-11,HDFCBANK.NS,921.4134521484375,925.7655982898422,918.2730125572359,920.7210570298945,14045426.0
2024-12-11,INFY.NS,1946.7589111328125,1950.5554687332371,1924.9162158580782,1927.8745911898272,5025612.0
2024-12-11,RELIANCE.NS,1273.115234375,1284.8683422637005,1270.9738844056644,1279.8882324099652,11724373.0
2024-12-11,TCS.NS,4363.20361328125,4384.095692071247,4343.050170070465,4367.539668788923,1635256.0
2024-12-12,HDFCBANK.NS,919.5093994140625,924.1582690138754,914.2917745321272,915.429285096372,17293790.0
2024-12-12,INFY.NS,1959.4305419921875,1971.0668661345264,1943.2088325103296,1947.7942178498488,6462130.0
2024-12-12,RELIANCE.NS,1257.876220703125,1273.1152845047754,1255.5853214463157,1264.9479526569407,20906813.0
2024-12-12,TCS.NS,4390.3046875,4419.918441323063,4361.774586688044,4365.765624909234,1914642.0
2024-12-13,HDFCBANK.NS,925.69140625,927.2987240383331,904.6726351717979,921.1167325447443,19009002.0
2024-12-13,INFY.NS,1971.954345703125,1978.6106902340612,1926.6912991940405,1942.419946638723,5362693.0
2024-12-13,RELIANCE.NS,1267.78662109375,1270.1272485556606,1234.6688884780408,1254.9877622795104,28630222.0
2024-12-13,TCS.NS,4408.9794921875,4429.674762836589,4330.63311044452,4370.594981296335,1967048.0
2024-12-16,HDFCBANK.NS,922.4520263671875,924.8011831546361,917.5311852450419,922.4025825090224,13107082.0
2024-12-16,INFY.NS,1952.5770263671875,1971.8556995891386,1950.1609476784474,1967.7632564033934,3119221.0
2024-12-16,RELIANCE.NS,1263.2547607421875,1275.904191603511,1261.511722229068,1269.9280595585296,9486781.0
2024-12-16,TCS.NS,4351.1318359375,4410.063893929993,4333.19574114194,4394.2960677170595,1646224.0
2024-12-17,HDFCBANK.NS,906.65087890625,921.0425431316097,903.3126034759392,918.0751871935557,21079532.0
2024-12-17,INFY.NS,1949.1749267578125,1954.5000265866995,1930.8330232375165,1940.6942746330094,5811050.0
2024-12-17,RELIANCE.NS,1240.34619140625,1258.8721754853295,1237.8561365143116,1256.033537225462,17462791.0
2024-12-17,TCS.NS,4265.689453125,4368.623979293737,4255.341817856936,4346.0068125866355,3225027.0
2024-12-18,HDFCBANK.NS,895.49853515625,908.0109100808224,893.742885795639,904.969358193441,23422312.0
2024-12-18,INFY.NS,1951.6895751953125,1957.4090287235867,1934.3830310124576,1939.5109539146308,3064095.0
2024-12-18,RELIANCE.NS,1248.2645263671875,1254.9378248920182,1235.714673937889,1235.714673937889,12670179.0
2024-12-18,TCS.NS,4284.7587890625,4298.703363293438,4227.354050201463,4249.133455090055,1575404.0
2024-12-19,HDFCBANK.NS,886.9921264648438,890.7507651635065,879.8210164376677,890.0089261951779,25380770.0
2024-12-19,INFY.NS,1919.1966552734375,1932.5586987644317,1893.360225349003,1907.165976992173,5323592.0
2024-12-19,RELIANCE.NS,1225.55517578125,1239.947766097918,1224.1109925687356,1234.0712121990753,14244653.0
2024-12-19,TCS.NS,4209.9111328125,4300.674782551446,4200.154886167338,4219.864669772065,3015763.0
2024-12-20,HDFCBANK.NS,876.11181640625,888.9951105616437,873.9110516283157,881.4035768672433,25692348.0
2024-12-20,INFY.NS,1895.4803466796875,1952.4783040802065,1884.7315592319012,1947.7449759219587,11056720.0
2024-12-20,RELIANCE.NS,1200.50537109375,1234.5692750261348,1196.7204388413884,1219.1309339507777,20312896.0
2024-12-20,TCS.NS,4109.78466796875,4318.412885998388,4092.2431558896187,4266.181967934054,4116989.0
2024-12-23,HDFCBANK.NS,890.7013549804688,893.1741516350509,880.9585603098202,881.3047276930569,11044592.0
2024-12-23,INFY.NS,1897.6005859375,1913.0827019209628,1882.5128236943906,1903.270805285977,2781793.0
2024-12-23,RELIANCE.NS,1217.437744140625,1222.3181546925216,1208.3738466363206,1210.1667348774333,10052824.0
2024-12-23,TCS.NS,4097.958984375,4155.807384938678,4055.1888552154614,4139.1031528173025,2195338.0
2024-12-24,HDFCBANK.NS,889.26708984375,894.5094064944967,885.0386439344397,891.2206353553698,14485834.0
2024-12-24,INFY.NS,1882.5621337890625,1915.0549070531515,1814.4701488042217,1900.312385244756,2360544.0
2024-12-24,RELIANCE.NS,1217.8858642578125,1228.6429501715868,1216.1428258096823,1217.4377030050357,6734917.0
2024-12-24,TCS.NS,4118.85107421875,4156.792398864623,4097.9585159614135,4097.9585159614135,1181886.0
2024-12-26,HDFCBANK.NS,885.632080078125,896.141465364547,880.6864870021618,889.4896668257801,10481678.0
2024-12-26,INFY.NS,1880.93505859375,1893.1136796250162,1875.9058446088604,1882.5621891003143,3623321.0
2024-12-26,RELIANCE.NS,1211.7105712890625,1222.8161189414398,1209.4196721335327,1219.3798917928577,10016178.0
2024-12-26,TCS.NS,4108.6025390625,4139.004972823218,4083.028905459881,4118.851529054263,1208464.0
2024-12-27,HDFCBANK.NS,889.34130859375,893.1493912581756,884.8160786835223,887.6351030662762,7259330.0
2024-12-27,INFY.NS,1890.1552734375,1897.4526232065393,1877.4835900581845,1882.907278073787,3937500.0
2024-12-27,RELIANCE.NS,1216.1927490234375,1223.0154756156849,1212.1588111658666,1213.4536884394554,7000397.0
2024-12-27,TCS.NS,4104.41455078125,4120.281022212358,4087.069845636607,4102.591299628717,858100.0
2024-12-30,HDFCBANK.NS,879.2770385742188,897.6251775114066,875.8645671474937,886.3492007198835,22222218.0
2024-12-30,INFY.NS,1879.554443359375,1889.4156943738521,1860.325003881144,1889.1198086927782,7789055.0
2024-12-30,RELIANCE.NS,1205.8837890625,1218.3340640862093,1203.294156174512,1211.5611874241417,8818766.0
2024-12-30,TCS.NS,4098.451171875,4138.363473562099,4052.3304824037696,4090.7645506950503,1527169.0
2024-12-31,HDFCBANK.NS,876.7794799804688,881.2058221251157,873.1939249039556,875.5183899347844,14117236.0
2024-12-31,INFY.NS,1853.9151611328125,1870.6792875898645,1819.4501375379239,1866.0445478376714,3613063.0
2024-12-31,RELIANCE.NS,1210.6148681640625,1214.2503727116298,1201.3519366916562,1203.1945530395503,6405475.0
2024-12-31,TCS.NS,4035.380615234375,4079.875590257681,3973.5411772675748,4074.997226975595,1555429.0
